kdbRecvTime,x
2023-03-02D20:53:43.500000000,7941
2023-03-02D20:53:43.750000000,5981
2023-03-02D20:53:44.000000000,7615
2023-03-02D20:53:44.250000000,4565
2023-03-02D20:53:44.500000000,4405
2023-03-02D20:53:44.750000000,13257
2023-03-02D20:53:45.000000000,7890
2023-03-02D20:53:45.250000000,6521
2023-03-02D20:53:45.500000000,8611
2023-03-02D20:53:45.750000000,9459
2023-03-02D20:53:46.000000000,5257
2023-03-02D20:53:46.250000000,8600
2023-03-02D20:53:46.500000000,9039
2023-03-02D20:53:46.750000000,20680
2023-03-02D20:53:47.000000000,45333
2023-03-02D20:53:47.250000000,23532
2023-03-02D20:53:47.500000000,7089
2023-03-02D20:53:47.750000000,14586
2023-03-02D20:53:48.000000000,14004
2023-03-02D20:53:48.250000000,7318
2023-03-02D20:53:48.500000000,11160
2023-03-02D20:53:48.750000000,12095
2023-03-02D20:53:49.000000000,19471
2023-03-02D20:53:49.250000000,8926
2023-03-02D20:53:49.500000000,9446
2023-03-02D20:53:49.750000000,5558
2023-03-02D20:53:50.000000000,11133
2023-03-02D20:53:50.250000000,10868
2023-03-02D20:53:50.500000000,4744
2023-03-02D20:53:50.750000000,5956
2023-03-02D20:53:51.000000000,8867
2023-03-02D20:53:51.250000000,10637
2023-03-02D20:53:51.500000000,5592
2023-03-02D20:53:51.750000000,7692
2023-03-02D20:53:52.000000000,8819
2023-03-02D20:53:52.250000000,5700
2023-03-02D20:53:52.500000000,16674
2023-03-02D20:53:52.750000000,22987
2023-03-02D20:53:53.000000000,12076
2023-03-02D20:53:53.250000000,13398
2023-03-02D20:53:53.500000000,11415
2023-03-02D20:53:53.750000000,9640
2023-03-02D20:53:54.000000000,9251
2023-03-02D20:53:54.250000000,21843
2023-03-02D20:53:54.500000000,8503
2023-03-02D20:53:54.750000000,16480
2023-03-02D20:53:55.000000000,9681
2023-03-02D20:53:55.250000000,7084
2023-03-02D20:53:55.500000000,10408
2023-03-02D20:53:55.750000000,9016
2023-03-02D20:53:56.000000000,13885
2023-03-02D20:53:56.250000000,16929
2023-03-02D20:53:56.500000000,9220
2023-03-02D20:53:56.750000000,10787
2023-03-02D20:53:57.000000000,8735
2023-03-02D20:53:57.250000000,22771
2023-03-02D20:53:57.500000000,8990
2023-03-02D20:53:57.750000000,14214
2023-03-02D20:53:58.000000000,18239
2023-03-02D20:53:58.250000000,7274
2023-03-02D20:53:58.500000000,6238
2023-03-02D20:53:58.750000000,13737
2023-03-02D20:53:59.000000000,6097
2023-03-02D20:53:59.250000000,6323
2023-03-02D20:53:59.500000000,10249
2023-03-02D20:53:59.750000000,22721
2023-03-02D20:54:00.000000000,21632
2023-03-02D20:54:00.250000000,16655
2023-03-02D20:54:00.500000000,18994
2023-03-02D20:54:00.750000000,13858
2023-03-02D20:54:01.000000000,26101
2023-03-02D20:54:01.250000000,8165
2023-03-02D20:54:01.500000000,8637
2023-03-02D20:54:01.750000000,11677
2023-03-02D20:54:02.000000000,7466
2023-03-02D20:54:02.250000000,6861
2023-03-02D20:54:02.500000000,11208
2023-03-02D20:54:02.750000000,18299
2023-03-02D20:54:03.000000000,15248
2023-03-02D20:54:03.250000000,12667
2023-03-02D20:54:03.500000000,4748
2023-03-02D20:54:03.750000000,6221
2023-03-02D20:54:04.000000000,18547
2023-03-02D20:54:04.250000000,6844
2023-03-02D20:54:04.500000000,6623
2023-03-02D20:54:04.750000000,11891
2023-03-02D20:54:05.000000000,17138
2023-03-02D20:54:05.250000000,13129
2023-03-02D20:54:05.500000000,12164
2023-03-02D20:54:05.750000000,13761
2023-03-02D20:54:06.000000000,8747
2023-03-02D20:54:06.250000000,14819
2023-03-02D20:54:06.500000000,12187
2023-03-02D20:54:06.750000000,10772
2023-03-02D20:54:07.000000000,15380
2023-03-02D20:54:07.250000000,11944
2023-03-02D20:54:07.500000000,6509
2023-03-02D20:54:07.750000000,5019
2023-03-02D20:54:08.000000000,17199
2023-03-02D20:54:08.250000000,5994
2023-03-02D20:54:08.500000000,6695
2023-03-02D20:54:08.750000000,9072
2023-03-02D20:54:09.000000000,11416
2023-03-02D20:54:09.250000000,10479
2023-03-02D20:54:09.500000000,13823
2023-03-02D20:54:09.750000000,8383
2023-03-02D20:54:10.000000000,25489
2023-03-02D20:54:10.250000000,14058
2023-03-02D20:54:10.500000000,5914
2023-03-02D20:54:10.750000000,5370
2023-03-02D20:54:11.000000000,10883
2023-03-02D20:54:11.250000000,7363
2023-03-02D20:54:11.500000000,7823
2023-03-02D20:54:11.750000000,6865
2023-03-02D20:54:12.000000000,7464
2023-03-02D20:54:12.250000000,10703
2023-03-02D20:54:12.500000000,7793
2023-03-02D20:54:12.750000000,8935
2023-03-02D20:54:13.000000000,9856
2023-03-02D20:54:13.250000000,16968
2023-03-02D20:54:13.500000000,13428
2023-03-02D20:54:13.750000000,6625
2023-03-02D20:54:14.000000000,21208
2023-03-02D20:54:14.250000000,23048
2023-03-02D20:54:14.500000000,8188
2023-03-02D20:54:14.750000000,30998
2023-03-02D20:54:15.000000000,24681
2023-03-02D20:54:15.250000000,12895
2023-03-02D20:54:15.500000000,10470
2023-03-02D20:54:15.750000000,20921
2023-03-02D20:54:16.000000000,9389
2023-03-02D20:54:16.250000000,6569
2023-03-02D20:54:16.500000000,9606
2023-03-02D20:54:16.750000000,5465
2023-03-02D20:54:17.000000000,5576
2023-03-02D20:54:17.250000000,10297
2023-03-02D20:54:17.500000000,14313
2023-03-02D20:54:17.750000000,8565
2023-03-02D20:54:18.000000000,9362
2023-03-02D20:54:18.250000000,6023
2023-03-02D20:54:18.500000000,5763
2023-03-02D20:54:18.750000000,8968
2023-03-02D20:54:19.000000000,6840
2023-03-02D20:54:19.250000000,5694
2023-03-02D20:54:19.500000000,6935
2023-03-02D20:54:19.750000000,13509
2023-03-02D20:54:20.000000000,10994
2023-03-02D20:54:20.250000000,12692
2023-03-02D20:54:20.500000000,9460
2023-03-02D20:54:20.750000000,9944
2023-03-02D20:54:21.000000000,11181
2023-03-02D20:54:21.250000000,19790
2023-03-02D20:54:21.500000000,8945
2023-03-02D20:54:21.750000000,6372
2023-03-02D20:54:22.000000000,7388
2023-03-02D20:54:22.250000000,6523
2023-03-02D20:54:22.500000000,7436
2023-03-02D20:54:22.750000000,9312
2023-03-02D20:54:23.000000000,5601
2023-03-02D20:54:23.250000000,5817
2023-03-02D20:54:23.500000000,9766
2023-03-02D20:54:23.750000000,14537
2023-03-02D20:54:24.000000000,11645
2023-03-02D20:54:24.250000000,12651
2023-03-02D20:54:24.500000000,9418
2023-03-02D20:54:24.750000000,8162
2023-03-02D20:54:25.000000000,13406
2023-03-02D20:54:25.250000000,6090
2023-03-02D20:54:25.500000000,5288
2023-03-02D20:54:25.750000000,7919
2023-03-02D20:54:26.000000000,6957
2023-03-02D20:54:26.250000000,9257
2023-03-02D20:54:26.500000000,27028
2023-03-02D20:54:26.750000000,9591
2023-03-02D20:54:27.000000000,9014
2023-03-02D20:54:27.250000000,10423
2023-03-02D20:54:27.500000000,7577
2023-03-02D20:54:27.750000000,6401
2023-03-02D20:54:28.000000000,7833
2023-03-02D20:54:28.250000000,7554
2023-03-02D20:54:28.500000000,5941
2023-03-02D20:54:28.750000000,7324
2023-03-02D20:54:29.000000000,7652
2023-03-02D20:54:29.250000000,4810
2023-03-02D20:54:29.500000000,8154
2023-03-02D20:54:29.750000000,36696
2023-03-02D20:54:30.000000000,17622
2023-03-02D20:54:30.250000000,19185
2023-03-02D20:54:30.500000000,11067
2023-03-02D20:54:30.750000000,6070
2023-03-02D20:54:31.000000000,7841
2023-03-02D20:54:31.250000000,11342
2023-03-02D20:54:31.500000000,6137
2023-03-02D20:54:31.750000000,12932
2023-03-02D20:54:32.000000000,26616
2023-03-02D20:54:32.250000000,9554
2023-03-02D20:54:32.500000000,10385
2023-03-02D20:54:32.750000000,27455
2023-03-02D20:54:33.000000000,8866
2023-03-02D20:54:33.250000000,9640
2023-03-02D20:54:33.500000000,14103
2023-03-02D20:54:33.750000000,6807
2023-03-02D20:54:34.000000000,7216
2023-03-02D20:54:34.250000000,11333
2023-03-02D20:54:34.500000000,15678
2023-03-02D20:54:34.750000000,16326
2023-03-02D20:54:35.000000000,25171
2023-03-02D20:54:35.250000000,14025
2023-03-02D20:54:35.500000000,7072
2023-03-02D20:54:35.750000000,11675
2023-03-02D20:54:36.000000000,14025
2023-03-02D20:54:36.250000000,7830
2023-03-02D20:54:36.500000000,9557
2023-03-02D20:54:36.750000000,8091
2023-03-02D20:54:37.000000000,16029
2023-03-02D20:54:37.250000000,14076
2023-03-02D20:54:37.500000000,6622
2023-03-02D20:54:37.750000000,12233
2023-03-02D20:54:38.000000000,9376
2023-03-02D20:54:38.250000000,16050
2023-03-02D20:54:38.500000000,7501
2023-03-02D20:54:38.750000000,11721
2023-03-02D20:54:39.000000000,11895
2023-03-02D20:54:39.250000000,20254
2023-03-02D20:54:39.500000000,9041
2023-03-02D20:54:39.750000000,17990
2023-03-02D20:54:40.000000000,20201
2023-03-02D20:54:40.250000000,18825
2023-03-02D20:54:40.500000000,44390
2023-03-02D20:54:40.750000000,39924
2023-03-02D20:54:41.000000000,21068
2023-03-02D20:54:41.250000000,20128
2023-03-02D20:54:41.500000000,18108
2023-03-02D20:54:41.750000000,14295
2023-03-02D20:54:42.000000000,24154
2023-03-02D20:54:42.250000000,8147
2023-03-02D20:54:42.500000000,8663
2023-03-02D20:54:42.750000000,16427
2023-03-02D20:54:43.000000000,33258
2023-03-02D20:54:43.250000000,18662
2023-03-02D20:54:43.500000000,14082
2023-03-02D20:54:43.750000000,9470
2023-03-02D20:54:44.000000000,10640
2023-03-02D20:54:44.250000000,11434
2023-03-02D20:54:44.500000000,9102
2023-03-02D20:54:44.750000000,9904
2023-03-02D20:54:45.000000000,13678
2023-03-02D20:54:45.250000000,15275
2023-03-02D20:54:45.500000000,7633
2023-03-02D20:54:45.750000000,6611
2023-03-02D20:54:46.000000000,9018
2023-03-02D20:54:46.250000000,5891
2023-03-02D20:54:46.500000000,10251
2023-03-02D20:54:46.750000000,14456
2023-03-02D20:54:47.000000000,7005
2023-03-02D20:54:47.250000000,14414
2023-03-02D20:54:47.500000000,17182
2023-03-02D20:54:47.750000000,9911
2023-03-02D20:54:48.000000000,8208
2023-03-02D20:54:48.250000000,20406
2023-03-02D20:54:48.500000000,9753
2023-03-02D20:54:48.750000000,8113
2023-03-02D20:54:49.000000000,9481
2023-03-02D20:54:49.250000000,6766
2023-03-02D20:54:49.500000000,20753
2023-03-02D20:54:49.750000000,12225
2023-03-02D20:54:50.000000000,22334
2023-03-02D20:54:50.250000000,26083
2023-03-02D20:54:50.500000000,32083
2023-03-02D20:54:50.750000000,52113
2023-03-02D20:54:51.000000000,26548
2023-03-02D20:54:51.250000000,13969
2023-03-02D20:54:51.500000000,15960
2023-03-02D20:54:51.750000000,11726
2023-03-02D20:54:52.000000000,11400
2023-03-02D20:54:52.250000000,13755
2023-03-02D20:54:52.500000000,8666
2023-03-02D20:54:52.750000000,12875
2023-03-02D20:54:53.000000000,11895
2023-03-02D20:54:53.250000000,6289
2023-03-02D20:54:53.500000000,6908
2023-03-02D20:54:53.750000000,10875
2023-03-02D20:54:54.000000000,11383
2023-03-02D20:54:54.250000000,13275
2023-03-02D20:54:54.500000000,10996
2023-03-02D20:54:54.750000000,7295
2023-03-02D20:54:55.000000000,12028
2023-03-02D20:54:55.250000000,21997
2023-03-02D20:54:55.500000000,11375
2023-03-02D20:54:55.750000000,7713
2023-03-02D20:54:56.000000000,10692
2023-03-02D20:54:56.250000000,6583
2023-03-02D20:54:56.500000000,13161
2023-03-02D20:54:56.750000000,13572
2023-03-02D20:54:57.000000000,10358
2023-03-02D20:54:57.250000000,12525
2023-03-02D20:54:57.500000000,20048
2023-03-02D20:54:57.750000000,10520
2023-03-02D20:54:58.000000000,8661
2023-03-02D20:54:58.250000000,19669
2023-03-02D20:54:58.500000000,14625
2023-03-02D20:54:58.750000000,12578
2023-03-02D20:54:59.000000000,16546
2023-03-02D20:54:59.250000000,11957
2023-03-02D20:54:59.500000000,7925
2023-03-02D20:54:59.750000000,14111
2023-03-02D20:55:00.000000000,31031
2023-03-02D20:55:00.250000000,23905
2023-03-02D20:55:00.500000000,20559
2023-03-02D20:55:00.750000000,23581
2023-03-02D20:55:01.000000000,16259
2023-03-02D20:55:01.250000000,21781
2023-03-02D20:55:01.500000000,50885
2023-03-02D20:55:01.750000000,37697
2023-03-02D20:55:02.000000000,47845
2023-03-02D20:55:02.250000000,57286
2023-03-02D20:55:02.500000000,36729
2023-03-02D20:55:02.750000000,20969
2023-03-02D20:55:03.000000000,54813
2023-03-02D20:55:03.250000000,13751
2023-03-02D20:55:03.500000000,19394
2023-03-02D20:55:03.750000000,21009
2023-03-02D20:55:04.000000000,14741
2023-03-02D20:55:04.250000000,21699
2023-03-02D20:55:04.500000000,20321
2023-03-02D20:55:04.750000000,18556
2023-03-02D20:55:05.000000000,15566
2023-03-02D20:55:05.250000000,19921
2023-03-02D20:55:05.500000000,12834
2023-03-02D20:55:05.750000000,13023
2023-03-02D20:55:06.000000000,30756
2023-03-02D20:55:06.250000000,13236
2023-03-02D20:55:06.500000000,10076
2023-03-02D20:55:06.750000000,17000
2023-03-02D20:55:07.000000000,29071
2023-03-02D20:55:07.250000000,28265
2023-03-02D20:55:07.500000000,22857
2023-03-02D20:55:07.750000000,13207
2023-03-02D20:55:08.000000000,11103
2023-03-02D20:55:08.250000000,13243
2023-03-02D20:55:08.500000000,19193
2023-03-02D20:55:08.750000000,9074
2023-03-02D20:55:09.000000000,10168
2023-03-02D20:55:09.250000000,17609
2023-03-02D20:55:09.500000000,9821
2023-03-02D20:55:09.750000000,9010
2023-03-02D20:55:10.000000000,24164
2023-03-02D20:55:10.250000000,20649
2023-03-02D20:55:10.500000000,34741
2023-03-02D20:55:10.750000000,17061
2023-03-02D20:55:11.000000000,12540
2023-03-02D20:55:11.250000000,12264
2023-03-02D20:55:11.500000000,13569
2023-03-02D20:55:11.750000000,13780
2023-03-02D20:55:12.000000000,8995
2023-03-02D20:55:12.250000000,21441
2023-03-02D20:55:12.500000000,9129
2023-03-02D20:55:12.750000000,8364
2023-03-02D20:55:13.000000000,13497
2023-03-02D20:55:13.250000000,7775
2023-03-02D20:55:13.500000000,8334
2023-03-02D20:55:13.750000000,24697
2023-03-02D20:55:14.000000000,12426
2023-03-02D20:55:14.250000000,7537
2023-03-02D20:55:14.500000000,15030
2023-03-02D20:55:14.750000000,17754
2023-03-02D20:55:15.000000000,10104
2023-03-02D20:55:15.250000000,11572
2023-03-02D20:55:15.500000000,9017
2023-03-02D20:55:15.750000000,7491
2023-03-02D20:55:16.000000000,11791
2023-03-02D20:55:16.250000000,10831
2023-03-02D20:55:16.500000000,7499
2023-03-02D20:55:16.750000000,11332
2023-03-02D20:55:17.000000000,10455
2023-03-02D20:55:17.250000000,16849
2023-03-02D20:55:17.500000000,14169
2023-03-02D20:55:17.750000000,22233
2023-03-02D20:55:18.000000000,23924
2023-03-02D20:55:18.250000000,28369
2023-03-02D20:55:18.500000000,42038
2023-03-02D20:55:18.750000000,22634
2023-03-02D20:55:19.000000000,17104
2023-03-02D20:55:19.250000000,20228
2023-03-02D20:55:19.500000000,11070
2023-03-02D20:55:19.750000000,11619
2023-03-02D20:55:20.000000000,18284
2023-03-02D20:55:20.250000000,9756
2023-03-02D20:55:20.500000000,12374
2023-03-02D20:55:20.750000000,14957
2023-03-02D20:55:21.000000000,12356
2023-03-02D20:55:21.250000000,9111
2023-03-02D20:55:21.500000000,13812
2023-03-02D20:55:21.750000000,6873
2023-03-02D20:55:22.000000000,11028
2023-03-02D20:55:22.250000000,19277
2023-03-02D20:55:22.500000000,12122
2023-03-02D20:55:22.750000000,7304
2023-03-02D20:55:23.000000000,14290
2023-03-02D20:55:23.250000000,9834
2023-03-02D20:55:23.500000000,7444
2023-03-02D20:55:23.750000000,15099
2023-03-02D20:55:24.000000000,37959
2023-03-02D20:55:24.250000000,20416
2023-03-02D20:55:24.500000000,19033
2023-03-02D20:55:24.750000000,11902
2023-03-02D20:55:25.000000000,19846
2023-03-02D20:55:25.250000000,16825
2023-03-02D20:55:25.500000000,12789
2023-03-02D20:55:25.750000000,6953
2023-03-02D20:55:26.000000000,8715
2023-03-02D20:55:26.250000000,15205
2023-03-02D20:55:26.500000000,8340
2023-03-02D20:55:26.750000000,9150
2023-03-02D20:55:27.000000000,19263
2023-03-02D20:55:27.250000000,13816
2023-03-02D20:55:27.500000000,9073
2023-03-02D20:55:27.750000000,12572
2023-03-02D20:55:28.000000000,10255
2023-03-02D20:55:28.250000000,13930
2023-03-02D20:55:28.500000000,20712
2023-03-02D20:55:28.750000000,12296
2023-03-02D20:55:29.000000000,7682
2023-03-02D20:55:29.250000000,9113
2023-03-02D20:55:29.500000000,10986
2023-03-02D20:55:29.750000000,11822
2023-03-02D20:55:30.000000000,17624
2023-03-02D20:55:30.250000000,8293
2023-03-02D20:55:30.500000000,8162
2023-03-02D20:55:30.750000000,10145
2023-03-02D20:55:31.000000000,9637
2023-03-02D20:55:31.250000000,7520
2023-03-02D20:55:31.500000000,10846
2023-03-02D20:55:31.750000000,13905
2023-03-02D20:55:32.000000000,8470
2023-03-02D20:55:32.250000000,21613
2023-03-02D20:55:32.500000000,15784
2023-03-02D20:55:32.750000000,6604
2023-03-02D20:55:33.000000000,15720
2023-03-02D20:55:33.250000000,14751
2023-03-02D20:55:33.500000000,6939
2023-03-02D20:55:33.750000000,6161
2023-03-02D20:55:34.000000000,16130
2023-03-02D20:55:34.250000000,31524
2023-03-02D20:55:34.500000000,12208
2023-03-02D20:55:34.750000000,14565
2023-03-02D20:55:35.000000000,8744
2023-03-02D20:55:35.250000000,8371
2023-03-02D20:55:35.500000000,11634
2023-03-02D20:55:35.750000000,11105
2023-03-02D20:55:36.000000000,10200
2023-03-02D20:55:36.250000000,12979
2023-03-02D20:55:36.500000000,5919
2023-03-02D20:55:36.750000000,6053
2023-03-02D20:55:37.000000000,12899
2023-03-02D20:55:37.250000000,6239
2023-03-02D20:55:37.500000000,6665
2023-03-02D20:55:37.750000000,9897
2023-03-02D20:55:38.000000000,9054
2023-03-02D20:55:38.250000000,21113
2023-03-02D20:55:38.500000000,17521
2023-03-02D20:55:38.750000000,13498
2023-03-02D20:55:39.000000000,16683
2023-03-02D20:55:39.250000000,9541
2023-03-02D20:55:39.500000000,8922
2023-03-02D20:55:39.750000000,7714
2023-03-02D20:55:40.000000000,8532
2023-03-02D20:55:40.250000000,18416
2023-03-02D20:55:40.500000000,8177
2023-03-02D20:55:40.750000000,8461
2023-03-02D20:55:41.000000000,9425
2023-03-02D20:55:41.250000000,7212
2023-03-02D20:55:41.500000000,24008
2023-03-02D20:55:41.750000000,33319
2023-03-02D20:55:42.000000000,10770
2023-03-02D20:55:42.250000000,8610
2023-03-02D20:55:42.500000000,11547
2023-03-02D20:55:42.750000000,16449
2023-03-02D20:55:43.000000000,23405
2023-03-02D20:55:43.250000000,13259
2023-03-02D20:55:43.500000000,11139
2023-03-02D20:55:43.750000000,10521
2023-03-02D20:55:44.000000000,14205
2023-03-02D20:55:44.250000000,7756
2023-03-02D20:55:44.500000000,11050
2023-03-02D20:55:44.750000000,19505
2023-03-02D20:55:45.000000000,11970
2023-03-02D20:55:45.250000000,10490
2023-03-02D20:55:45.500000000,15556
2023-03-02D20:55:45.750000000,15606
2023-03-02D20:55:46.000000000,9198
2023-03-02D20:55:46.250000000,9192
2023-03-02D20:55:46.500000000,8451
2023-03-02D20:55:46.750000000,6110
2023-03-02D20:55:47.000000000,9337
2023-03-02D20:55:47.250000000,11779
2023-03-02D20:55:47.500000000,8382
2023-03-02D20:55:47.750000000,8196
2023-03-02D20:55:48.000000000,9957
2023-03-02D20:55:48.250000000,6709
2023-03-02D20:55:48.500000000,14508
2023-03-02D20:55:48.750000000,23929
2023-03-02D20:55:49.000000000,10572
2023-03-02D20:55:49.250000000,22455
2023-03-02D20:55:49.500000000,24223
2023-03-02D20:55:49.750000000,10619
2023-03-02D20:55:50.000000000,12018
2023-03-02D20:55:50.250000000,13457
2023-03-02D20:55:50.500000000,9424
2023-03-02D20:55:50.750000000,8141
2023-03-02D20:55:51.000000000,14679
2023-03-02D20:55:51.250000000,8493
2023-03-02D20:55:51.500000000,8300
2023-03-02D20:55:51.750000000,11009
2023-03-02D20:55:52.000000000,16224
2023-03-02D20:55:52.250000000,10759
2023-03-02D20:55:52.500000000,18330
2023-03-02D20:55:52.750000000,9572
2023-03-02D20:55:53.000000000,13276
2023-03-02D20:55:53.250000000,16269
2023-03-02D20:55:53.500000000,7729
2023-03-02D20:55:53.750000000,8901
2023-03-02D20:55:54.000000000,12820
2023-03-02D20:55:54.250000000,10765
2023-03-02D20:55:54.500000000,7617
2023-03-02D20:55:54.750000000,8803
2023-03-02D20:55:55.000000000,10261
2023-03-02D20:55:55.250000000,20455
2023-03-02D20:55:55.500000000,7440
2023-03-02D20:55:55.750000000,12506
2023-03-02D20:55:56.000000000,11755
2023-03-02D20:55:56.250000000,13313
2023-03-02D20:55:56.500000000,10772
2023-03-02D20:55:56.750000000,11148
2023-03-02D20:55:57.000000000,10097
2023-03-02D20:55:57.250000000,10063
2023-03-02D20:55:57.500000000,18062
2023-03-02D20:55:57.750000000,11044
2023-03-02D20:55:58.000000000,22768
2023-03-02D20:55:58.250000000,6284
2023-03-02D20:55:58.500000000,7162
2023-03-02D20:55:58.750000000,10925
2023-03-02D20:55:59.000000000,11706
2023-03-02D20:55:59.250000000,6426
2023-03-02D20:55:59.500000000,12882
2023-03-02D20:55:59.750000000,5937
2023-03-02D20:56:00.000000000,19462
2023-03-02D20:56:00.250000000,30314
2023-03-02D20:56:00.500000000,12713
2023-03-02D20:56:00.750000000,10063
2023-03-02D20:56:01.000000000,16569
2023-03-02D20:56:01.250000000,10911
2023-03-02D20:56:01.500000000,22976
2023-03-02D20:56:01.750000000,32759
2023-03-02D20:56:02.000000000,14718
2023-03-02D20:56:02.250000000,9760
2023-03-02D20:56:02.500000000,12924
2023-03-02D20:56:02.750000000,11465
2023-03-02D20:56:03.000000000,8678
2023-03-02D20:56:03.250000000,10137
2023-03-02D20:56:03.500000000,12725
2023-03-02D20:56:03.750000000,8826
2023-03-02D20:56:04.000000000,8772
2023-03-02D20:56:04.250000000,9735
2023-03-02D20:56:04.500000000,10680
2023-03-02D20:56:04.750000000,12570
2023-03-02D20:56:05.000000000,14353
2023-03-02D20:56:05.250000000,7751
2023-03-02D20:56:05.500000000,9197
2023-03-02D20:56:05.750000000,16582
2023-03-02D20:56:06.000000000,8301
2023-03-02D20:56:06.250000000,7341
2023-03-02D20:56:06.500000000,17485
2023-03-02D20:56:06.750000000,7804
2023-03-02D20:56:07.000000000,8220
2023-03-02D20:56:07.250000000,13059
2023-03-02D20:56:07.500000000,7918
2023-03-02D20:56:07.750000000,8584
2023-03-02D20:56:08.000000000,11882
2023-03-02D20:56:08.250000000,6449
2023-03-02D20:56:08.500000000,8863
2023-03-02D20:56:08.750000000,26721
2023-03-02D20:56:09.000000000,8669
2023-03-02D20:56:09.250000000,8319
2023-03-02D20:56:09.500000000,12742
2023-03-02D20:56:09.750000000,16680
2023-03-02D20:56:10.000000000,18817
2023-03-02D20:56:10.250000000,19484
2023-03-02D20:56:10.500000000,11135
2023-03-02D20:56:10.750000000,11163
2023-03-02D20:56:11.000000000,24227
2023-03-02D20:56:11.250000000,31225
2023-03-02D20:56:11.500000000,13221
2023-03-02D20:56:11.750000000,17421
2023-03-02D20:56:12.000000000,15556
2023-03-02D20:56:12.250000000,12796
2023-03-02D20:56:12.500000000,20285
2023-03-02D20:56:12.750000000,15869
2023-03-02D20:56:13.000000000,11660
2023-03-02D20:56:13.250000000,11622
2023-03-02D20:56:13.500000000,15955
2023-03-02D20:56:13.750000000,6275
2023-03-02D20:56:14.000000000,8230
2023-03-02D20:56:14.250000000,12231
2023-03-02D20:56:14.500000000,5879
2023-03-02D20:56:14.750000000,6345
2023-03-02D20:56:15.000000000,13019
2023-03-02D20:56:15.250000000,13550
2023-03-02D20:56:15.500000000,7153
2023-03-02D20:56:15.750000000,17380
2023-03-02D20:56:16.000000000,13303
2023-03-02D20:56:16.250000000,10462
2023-03-02D20:56:16.500000000,12741
2023-03-02D20:56:16.750000000,9733
2023-03-02D20:56:17.000000000,9890
2023-03-02D20:56:17.250000000,16374
2023-03-02D20:56:17.500000000,7481
2023-03-02D20:56:17.750000000,6985
2023-03-02D20:56:18.000000000,9610
2023-03-02D20:56:18.250000000,17983
2023-03-02D20:56:18.500000000,6288
2023-03-02D20:56:18.750000000,7060
2023-03-02D20:56:19.000000000,9430
2023-03-02D20:56:19.250000000,8230
2023-03-02D20:56:19.500000000,6911
2023-03-02D20:56:19.750000000,16469
2023-03-02D20:56:20.000000000,9478
2023-03-02D20:56:20.250000000,8106
2023-03-02D20:56:20.500000000,11188
2023-03-02D20:56:20.750000000,7738
2023-03-02D20:56:21.000000000,6613
2023-03-02D20:56:21.250000000,13337
2023-03-02D20:56:21.500000000,5969
2023-03-02D20:56:21.750000000,7198
2023-03-02D20:56:22.000000000,15191
2023-03-02D20:56:22.250000000,7464
2023-03-02D20:56:22.500000000,6644
2023-03-02D20:56:22.750000000,14671
2023-03-02D20:56:23.000000000,34495
2023-03-02D20:56:23.250000000,14325
2023-03-02D20:56:23.500000000,31937
2023-03-02D20:56:23.750000000,13436
2023-03-02D20:56:24.000000000,11448
2023-03-02D20:56:24.250000000,13401
2023-03-02D20:56:24.500000000,11527
2023-03-02D20:56:24.750000000,8548
2023-03-02D20:56:25.000000000,15192
2023-03-02D20:56:25.250000000,16836
2023-03-02D20:56:25.500000000,17331
2023-03-02D20:56:25.750000000,10005
2023-03-02D20:56:26.000000000,10193
2023-03-02D20:56:26.250000000,6288
2023-03-02D20:56:26.500000000,10672
2023-03-02D20:56:26.750000000,13690
2023-03-02D20:56:27.000000000,8290
2023-03-02D20:56:27.250000000,9328
2023-03-02D20:56:27.500000000,8393
2023-03-02D20:56:27.750000000,5353
2023-03-02D20:56:28.000000000,8378
2023-03-02D20:56:28.250000000,10220
2023-03-02D20:56:28.500000000,7439
2023-03-02D20:56:28.750000000,6135
2023-03-02D20:56:29.000000000,12824
2023-03-02D20:56:29.250000000,5312
2023-03-02D20:56:29.500000000,5800
2023-03-02D20:56:29.750000000,23391
2023-03-02D20:56:30.000000000,9668
2023-03-02D20:56:30.250000000,8201
2023-03-02D20:56:30.500000000,11281
2023-03-02D20:56:30.750000000,5857
2023-03-02D20:56:31.000000000,12297
2023-03-02D20:56:31.250000000,17008
2023-03-02D20:56:31.500000000,8445
2023-03-02D20:56:31.750000000,5772
2023-03-02D20:56:32.000000000,15693
2023-03-02D20:56:32.250000000,15947
2023-03-02D20:56:32.500000000,9185
2023-03-02D20:56:32.750000000,10765
2023-03-02D20:56:33.000000000,7301
2023-03-02D20:56:33.250000000,5968
2023-03-02D20:56:33.500000000,8816
2023-03-02D20:56:33.750000000,8605
2023-03-02D20:56:34.000000000,7186
2023-03-02D20:56:34.250000000,7398
2023-03-02D20:56:34.500000000,21929
2023-03-02D20:56:34.750000000,9176
2023-03-02D20:56:35.000000000,13020
2023-03-02D20:56:35.250000000,9918
2023-03-02D20:56:35.500000000,7255
2023-03-02D20:56:35.750000000,8359
2023-03-02D20:56:36.000000000,10951
2023-03-02D20:56:36.250000000,6131
2023-03-02D20:56:36.500000000,6951
2023-03-02D20:56:36.750000000,9043
2023-03-02D20:56:37.000000000,7919
2023-03-02D20:56:37.250000000,7377
2023-03-02D20:56:37.500000000,22153
2023-03-02D20:56:37.750000000,8300
2023-03-02D20:56:38.000000000,7318
